# TEST CONFIGURATION BEGIN
# File Stream: filename: ch_Z_lagged3.csv  -  n_targets: 1
# [ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10] Pipeline: ArbitratedEnsemble: - ensemble_size: 10 - meta_error_metric: MAPE
# Prequential Evaluator: n_wait: 1 - max_samples: 3000000 - max_time: 10000000 - output_file: ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10.csv - batch_size: 1 - pretrain_size: 10 - task_type: regression - show_plot: False - metrics: ['mean_square_error', 'true_vs_predicted']
# TEST CONFIGURATION END
id,mean_mse_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10],current_mse_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10],true_value,predicted_value_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10]
2825,0.040354,0.000723,-0.687674,-0.714556
2826,0.040364,0.068653,-0.955593,-0.693577
2827,0.040359,0.024064,-0.849872,-1.004996
2828,0.040345,0.002367,-0.695574,-0.744227
2829,0.040331,0.000020,-0.724080,-0.719629
2830,0.040317,0.000094,-0.737107,-0.746818
2831,0.040304,0.003490,-0.758486,-0.817562
2832,0.040290,0.002218,-0.757224,-0.804320
2833,0.040276,0.000081,-0.805817,-0.796824
2834,0.040270,0.023435,-0.928195,-0.775110
2835,0.040258,0.006632,-0.856097,-0.937536
2836,0.040245,0.003611,-0.696439,-0.756533
2837,0.040237,0.016085,-0.574278,-0.701104
2838,0.040240,0.048948,-0.289880,-0.511121
2839,0.040241,0.042995,-0.094119,-0.301472
2840,0.040230,0.010997,-0.139048,-0.034183
2841,0.040230,0.040546,-0.084658,-0.286017
2842,0.040224,0.023432,0.045411,-0.107664
2843,0.040210,0.000251,0.028771,0.044616
2844,0.040197,0.002897,0.039556,-0.014270
2845,0.040202,0.052663,0.229015,-0.000469
2846,0.040191,0.009067,0.290284,0.195061
2847,0.040178,0.003301,0.255972,0.313429
2848,0.040207,0.123176,0.556266,0.205302
2849,0.040233,0.114452,0.887294,0.548986
2850,0.040219,0.000037,0.795787,0.789713
2851,0.040209,0.012430,0.608787,0.720275
2852,0.040198,0.008575,0.720217,0.627614
2853,0.040214,0.086989,0.986845,0.691906
2854,0.040214,0.039973,1.077074,0.877142
2855,0.040202,0.005892,1.048816,0.972056
2856,0.040197,0.025418,1.105440,0.946010
2857,0.040195,0.035232,1.205320,1.017618
2858,0.040185,0.012036,1.256956,1.147245
2859,0.040174,0.008195,1.105991,1.196516
2860,0.040182,0.063757,0.887036,1.139537
2861,0.040169,0.001057,0.892152,0.859636
2862,0.040163,0.022979,0.767845,0.919433
2863,0.040173,0.070798,0.484201,0.750280
2864,0.040159,0.000017,0.547397,0.551477
2865,0.040145,0.000079,0.540022,0.531143
2866,0.040154,0.063635,0.225132,0.477391
2867,0.040150,0.031380,0.159348,0.336491
2868,0.040137,0.002799,0.246919,0.299823
2869,0.040129,0.015811,0.380159,0.254416
2870,0.040116,0.004232,0.481183,0.416128
2871,0.040125,0.063855,0.187413,0.440110
2872,0.040112,0.003519,0.126582,0.185900
2873,0.040133,0.099429,0.599429,0.284105
2874,0.040146,0.078653,0.777837,0.497386
2875,0.040133,0.001559,0.653895,0.614412
2876,0.040120,0.004306,0.671341,0.605724
2877,0.040107,0.003105,0.694191,0.638471
2878,0.040093,0.000586,0.633113,0.608902
2879,0.040084,0.013613,0.471798,0.588472
2880,0.040086,0.044092,0.264729,0.474711
2881,0.040073,0.004577,0.278778,0.346430
2882,0.040067,0.021616,0.232746,0.379769
2883,0.040077,0.070140,-0.042752,0.222088
2884,0.040065,0.004289,-0.058900,-0.124388
2885,0.040056,0.016179,-0.180527,-0.053329
2886,0.040088,0.131305,-0.577331,-0.214970
2887,0.040081,0.020524,-0.502932,-0.646193
2888,0.040068,0.000508,-0.457468,-0.480012
2889,0.040096,0.121854,-0.809951,-0.460876
2890,0.040084,0.005768,-0.676767,-0.752712
2891,0.040103,0.093669,-0.350224,-0.656279
2892,0.040091,0.007751,-0.448040,-0.360000
2893,0.040078,0.000037,-0.490600,-0.484516
2894,0.040064,0.001323,-0.471390,-0.435016
2895,0.040069,0.052737,-0.627655,-0.398008
2896,0.040060,0.016724,-0.762514,-0.633194
2897,0.040053,0.019065,-0.917892,-0.779816
2898,0.040043,0.009590,-0.995942,-0.898014
2899,0.040032,0.009901,-0.827028,-0.926529
2900,0.040022,0.010633,-0.673014,-0.776130
2901,0.040009,0.000924,-0.730830,-0.700427
2902,0.039995,0.000003,-0.790000,-0.791794
2903,0.039981,0.000799,-0.771057,-0.799329
2904,0.039973,0.016514,-0.908330,-0.779821
2905,0.039960,0.000699,-0.958110,-0.931676
2906,0.039946,0.001944,-0.847553,-0.891641
2907,0.039939,0.019554,-0.923762,-0.783925
2908,0.039932,0.017652,-0.823089,-0.955948
2909,0.039944,0.076297,-0.515011,-0.791230
2910,0.039931,0.000449,-0.402489,-0.423681
2911,0.039932,0.043016,-0.242450,-0.449853
2912,0.039943,0.073894,0.000689,-0.271145
2913,0.039936,0.018980,0.132086,-0.005681
2914,0.039924,0.003387,0.192071,0.133874
2915,0.039913,0.008866,0.253277,0.159119
2916,0.039903,0.010004,0.303355,0.203337
2917,0.039892,0.010495,0.259980,0.362423
2918,0.039887,0.024604,0.367235,0.210379
2919,0.039889,0.044962,0.581545,0.369502
2920,0.039875,0.000211,0.521568,0.536076
2921,0.039862,0.000878,0.403994,0.374356
2922,0.039850,0.004129,0.329875,0.394131
2923,0.039840,0.011258,0.251075,0.357179
2924,0.039827,0.002793,0.315266,0.262417
2925,0.039833,0.055959,0.092521,0.329078
2926,0.039894,0.217553,-0.336475,0.129951
2927,0.039887,0.020729,-0.178210,-0.322186
2928,0.039886,0.037911,0.099357,-0.095350
2929,0.039882,0.026786,-0.087461,0.076203
2930,0.039870,0.004861,-0.177000,-0.107282
2931,0.039857,0.000803,-0.195473,-0.167127
2932,0.039867,0.070883,-0.425218,-0.158979
2933,0.039854,0.001418,-0.464660,-0.427004
2934,0.039849,0.025231,-0.272949,-0.431791
2935,0.039842,0.019199,-0.098376,-0.236937
2936,0.039829,0.002100,-0.117320,-0.071489
2937,0.039820,0.013380,-0.361695,-0.246023
2938,0.039809,0.007399,-0.461649,-0.375630
2939,0.039796,0.000808,-0.384365,-0.412786
2940,0.039782,0.000822,-0.304326,-0.275662
2941,0.039769,0.000993,-0.275558,-0.307069
2942,0.039762,0.019204,-0.435118,-0.296540
2943,0.039749,0.002724,-0.454148,-0.401953
2944,0.039741,0.014229,-0.276663,-0.395948
2945,0.039727,0.000015,-0.244197,-0.248075
2946,0.039715,0.003725,-0.254467,-0.315503
2947,0.039702,0.000243,-0.293186,-0.277592
2948,0.039713,0.073746,-0.046706,-0.318269
2949,0.039770,0.206721,0.325341,-0.129325
2950,0.039824,0.197465,-0.131389,0.312981
2951,0.039847,0.107394,-0.490129,-0.162418
2952,0.039875,0.123716,0.001612,-0.350120
2953,0.039870,0.024819,-0.122824,0.034718
2954,0.039918,0.180283,-0.551823,-0.127225
2955,0.039974,0.206454,-0.082742,-0.537114
2956,0.040012,0.150648,0.334813,-0.053321
2957,0.040004,0.018330,0.333400,0.198012
2958,0.040002,0.032206,0.412516,0.233054
2959,0.039999,0.031272,0.213501,0.390339
2960,0.039996,0.031298,-0.021024,0.155887
2961,0.040009,0.079105,0.234135,-0.047121
2962,0.040020,0.071541,0.476232,0.208760
2963,0.040008,0.005866,0.329886,0.406476
2964,0.039996,0.005294,0.287458,0.214700
2965,0.040032,0.145139,0.724795,0.343824
2966,0.040063,0.132012,1.081392,0.718056
2967,0.040056,0.020350,0.781138,0.923792
2968,0.040077,0.099867,0.432526,0.748545
2969,0.040073,0.028946,0.739977,0.569841
2970,0.040086,0.077740,1.088110,0.809291
2971,0.040072,0.000570,0.928892,0.952770
2972,0.040059,0.000024,0.805686,0.800795
2973,0.040055,0.028237,0.974366,0.806328
2974,0.040050,0.026126,1.086735,0.925099
2975,0.040045,0.024269,0.858520,1.014304
2976,0.040058,0.079259,0.606141,0.887671
2977,0.040050,0.018030,0.814664,0.680387
2978,0.040051,0.041874,1.038622,0.833990
2979,0.040052,0.043179,0.768768,0.976564
2980,0.040121,0.243790,0.246562,0.740313
2981,0.040198,0.269172,-0.078865,0.439952
2982,0.040190,0.017871,-0.075156,0.058528
2983,0.040190,0.040013,0.133494,-0.066538
2984,0.040217,0.119524,0.483674,0.137952
2985,0.040203,0.000071,0.486174,0.494596
2986,0.040215,0.074244,0.063449,0.335926
2987,0.040214,0.036507,-0.082111,0.108956
2988,0.040243,0.127728,-0.303457,0.053934
2989,0.040316,0.259012,-0.777680,-0.268749
2990,0.040311,0.023029,-0.624148,-0.775903
2991,0.040366,0.206531,-0.059761,-0.514217
2992,0.040414,0.182816,0.240780,-0.186790
2993,0.040401,0.000009,0.191859,0.188932
2994,0.040411,0.071004,-0.090633,0.175833
2995,0.040397,0.000379,-0.135779,-0.116313
2996,0.040392,0.024247,0.064408,-0.091306
2997,0.040379,0.000477,0.103236,0.081392
2998,0.040371,0.018922,0.204396,0.066839
2999,0.040409,0.153202,0.586281,0.194870
3000,0.040426,0.089259,0.829101,0.530338
3001,0.040414,0.005197,0.603812,0.675904
3002,0.040421,0.061569,0.333532,0.581662
3003,0.040415,0.023106,0.216866,0.368872
3004,0.040453,0.153991,-0.024429,0.367988
3005,0.040440,0.000785,-0.015349,-0.043371
3006,0.040439,0.039366,0.184758,-0.013650
3007,0.040429,0.010236,0.087983,0.189154
3008,0.040418,0.006404,0.132084,0.052058
3009,0.040405,0.000952,0.124249,0.155107
3010,0.040446,0.165188,-0.247063,0.159370
3011,0.040439,0.017716,-0.343637,-0.210537
3012,0.040458,0.097791,-0.571897,-0.259181
3013,0.040497,0.157385,-0.913300,-0.516583
3014,0.040499,0.047691,-0.628793,-0.847176
3015,0.040486,0.000036,-0.534820,-0.528802
3016,0.040498,0.078101,-0.745994,-0.466528
3017,0.040485,0.000145,-0.751734,-0.739701
3018,0.040486,0.044058,-0.931212,-0.721312
3019,0.040476,0.011254,-0.997173,-0.891086
3020,0.040463,0.000762,-0.903459,-0.875851
3021,0.040477,0.082620,-1.156478,-0.869040
3022,0.040510,0.140074,-1.452371,-1.078107
3023,0.040528,0.095110,-1.570334,-1.261936
3024,0.040529,0.042103,-1.626824,-1.421633
3025,0.040516,0.002598,-1.495327,-1.546302
3026,0.040511,0.024117,-1.334021,-1.489316
3027,0.040507,0.028192,-1.470593,-1.302688
3028,0.040612,0.358455,-1.892105,-1.293394
3029,0.040742,0.434074,-2.289086,-1.630243
3030,0.040765,0.110541,-2.224592,-1.892114
3031,0.040774,0.066840,-1.696382,-1.954916
3032,0.040844,0.251382,-1.197877,-1.699257
3033,0.040884,0.163202,-1.039603,-1.443585
3034,0.040872,0.003222,-1.095132,-1.038366
3035,0.040859,0.002760,-1.053197,-1.000660
3036,0.040855,0.028211,-0.890561,-1.058523
3037,0.040857,0.047287,-0.699194,-0.916651
3038,0.040890,0.141278,-0.344794,-0.720663
3039,0.040970,0.284110,0.134875,-0.398144
3040,0.041003,0.140865,0.439091,0.063770
3041,0.041012,0.065690,0.537768,0.281467
3042,0.041057,0.179282,0.830418,0.407001
3043,0.041111,0.203630,1.157628,0.706375
3044,0.041101,0.011543,1.082301,0.974864
3045,0.041089,0.004055,1.041674,0.977997
3046,0.041089,0.041594,1.236694,1.032748
3047,0.041092,0.049266,1.388143,1.166183
3048,0.041084,0.018569,1.413311,1.277041
3049,0.041072,0.003883,1.242162,1.304474
3050,0.041059,0.002405,1.150523,1.199559
3051,0.041048,0.005945,1.097251,1.174358
3052,0.041052,0.052969,0.858519,1.088669
3053,0.041038,0.000152,0.869510,0.857196
3054,0.041046,0.065194,1.136018,0.880686
3055,0.041064,0.096019,1.375321,1.065452
3056,0.041059,0.024971,1.459862,1.301839
3057,0.041048,0.008120,1.200666,1.290775
3058,0.041041,0.019820,1.000964,1.141748
3059,0.041034,0.019592,0.966507,1.106478
3060,0.041032,0.034681,0.786915,0.973144
3061,0.041021,0.008097,0.741349,0.831331
3062,0.041008,0.000600,0.675567,0.700066
3063,0.041017,0.069837,0.439761,0.704029
3064,0.041008,0.012730,0.517555,0.404728
3065,0.041005,0.032602,0.669773,0.489212
3066,0.040994,0.006572,0.585264,0.666329
3067,0.040984,0.009937,0.503246,0.602929
3068,0.040971,0.000172,0.474710,0.461603
3069,0.040958,0.003550,0.481769,0.422191
3070,0.040946,0.004013,0.454580,0.391228
3071,0.040934,0.002675,0.408837,0.357118
3072,0.040921,0.002893,0.412962,0.359174
3073,0.040912,0.010479,0.272544,0.374911
3074,0.040922,0.073430,0.017796,0.288776
3075,0.040911,0.005696,0.004918,0.080391
3076,0.040910,0.038939,0.221890,0.024561
3077,0.040898,0.003067,0.251175,0.195797
3078,0.040886,0.005734,0.083977,0.159700
3079,0.040873,0.001620,0.004149,0.044396
3080,0.040876,0.049816,-0.193580,0.029615
3081,0.040897,0.104892,-0.478358,-0.154487
3082,0.040884,0.001764,-0.369837,-0.411839
3083,0.040874,0.007500,-0.209781,-0.296381
3084,0.040866,0.017483,-0.361309,-0.229085
3085,0.040858,0.017713,-0.507212,-0.374121
3086,0.040867,0.067517,-0.741560,-0.481719
3087,0.040866,0.036499,-0.917642,-0.726596
3088,0.040858,0.017551,-0.759437,-0.891919
3089,0.040845,0.001290,-0.748115,-0.712192
3090,0.040836,0.013179,-0.874626,-0.759827
3091,0.040823,0.000000,-0.858489,-0.858998
3092,0.040813,0.009019,-0.842705,-0.747735
3093,0.040802,0.006219,-0.724369,-0.803231
3094,0.040791,0.008035,-0.571589,-0.661225
3095,0.040782,0.013980,-0.594156,-0.475920
3096,0.040771,0.007645,-0.605183,-0.517746
3097,0.040771,0.039095,-0.436888,-0.634614
3098,0.040786,0.088082,-0.156404,-0.453191
3099,0.040798,0.077295,0.101073,-0.176946
3100,0.040796,0.035188,0.274079,0.086494
3101,0.040783,0.000986,0.326133,0.294740
3102,0.040776,0.018700,0.203979,0.340727
3103,0.040767,0.012688,0.081652,0.194293
3104,0.040755,0.001907,0.208088,0.164418
3105,0.040756,0.046144,0.416117,0.201305
3106,0.040743,0.000279,0.427979,0.411277
3107,0.040730,0.000213,0.411675,0.397086
3108,0.040729,0.036330,0.523848,0.333244
3109,0.040718,0.006475,0.512312,0.431842
3110,0.040705,0.000368,0.372718,0.353544
3111,0.040692,0.001414,0.438523,0.400919
3112,0.040692,0.041414,0.587724,0.384219
3113,0.040679,0.000742,0.555815,0.528572
3114,0.040666,0.000017,0.501111,0.505259
3115,0.040654,0.002323,0.492726,0.444532
3116,0.040641,0.000650,0.413651,0.439143
3117,0.040633,0.015754,0.278805,0.404322
3118,0.040631,0.035117,0.149345,0.336741
3119,0.040626,0.024424,0.077421,0.233704
3120,0.040614,0.002409,0.039554,0.088631
3121,0.040610,0.029279,-0.106153,0.064958
3122,0.040608,0.034603,-0.323593,-0.137574
3123,0.040597,0.005367,-0.431395,-0.358137
3124,0.040586,0.007388,-0.307550,-0.393504
3125,0.040595,0.069025,0.017859,-0.244868
3126,0.040587,0.014711,0.125984,0.004695
3127,0.040614,0.123163,-0.178099,0.172846
3128,0.040619,0.057558,-0.486622,-0.246709
3129,0.040616,0.030663,-0.548686,-0.373578
3130,0.040605,0.005465,-0.431369,-0.505298
3131,0.040597,0.015744,-0.290088,-0.415563
3132,0.040584,0.000169,-0.267811,-0.254799
3133,0.040572,0.003221,-0.237309,-0.294064
3134,0.040568,0.028965,-0.078984,-0.249176
3135,0.040559,0.012367,0.011400,-0.099805
3136,0.040551,0.014937,-0.111968,0.010251
3137,0.040540,0.007203,-0.206284,-0.121412
3138,0.040528,0.003392,-0.206316,-0.264555
3139,0.040535,0.061104,-0.466687,-0.219494
3140,0.040536,0.045214,-0.646910,-0.434274
3141,0.040554,0.096478,-0.269169,-0.579778
3142,0.040564,0.071849,0.054192,-0.213855
3143,0.040564,0.040021,-0.106245,0.093807
3144,0.040569,0.056644,-0.368157,-0.130158
3145,0.040569,0.041823,-0.602317,-0.397811
3146,0.040569,0.039607,-0.798989,-0.599974
3147,0.040570,0.044182,-0.586807,-0.797003
3148,0.040603,0.142360,-0.152042,-0.529349
3149,0.040591,0.004869,-0.245648,-0.175870
3150,0.040623,0.139101,-0.656404,-0.283441
3151,0.040611,0.002194,-0.600722,-0.647565
3152,0.040603,0.015877,-0.321829,-0.447832
3153,0.040593,0.009628,-0.340906,-0.242786
3154,0.040580,0.000020,-0.344595,-0.349121
3155,0.040568,0.002680,-0.219385,-0.271157
3156,0.040556,0.003477,-0.316283,-0.257321
3157,0.040544,0.002563,-0.466822,-0.416199
3158,0.040531,0.000822,-0.420312,-0.448986
3159,0.040522,0.010967,-0.439613,-0.334888
3160,0.040519,0.030986,-0.571671,-0.395643
3161,0.040512,0.017534,-0.463877,-0.596295
3162,0.040499,0.000832,-0.335355,-0.364194
3163,0.040494,0.025839,-0.482058,-0.321312
3164,0.040486,0.013652,-0.378167,-0.495011
3165,0.040489,0.051233,-0.088032,-0.314379
3166,0.040485,0.025554,-0.244985,-0.085129
3167,0.040473,0.003228,-0.424545,-0.367730
3168,0.040482,0.068625,-0.128059,-0.390023
3169,0.040513,0.137795,0.231645,-0.139563
3170,0.040517,0.056169,0.406201,0.169201
3171,0.040530,0.080824,0.686408,0.402112
3172,0.040550,0.104503,1.020749,0.697481
3173,0.040539,0.002882,0.975932,0.922249
3174,0.040531,0.016188,0.779334,0.906566
3175,0.040519,0.002069,0.761385,0.806870
3176,0.040506,0.000109,0.654472,0.664899
3177,0.040495,0.005641,0.689514,0.614408
3178,0.040500,0.058047,0.902361,0.661431
3179,0.040488,0.000224,0.804692,0.819658
3180,0.040476,0.002725,0.682907,0.735111
3181,0.040467,0.010849,0.554375,0.658532
3182,0.040454,0.002259,0.493224,0.540752
3183,0.040480,0.122212,0.820770,0.471181
3184,0.040478,0.033730,0.633853,0.817510
3185,0.040530,0.206765,0.143011,0.597725
3186,0.040519,0.002785,0.214520,0.161743
3187,0.040508,0.006093,0.256403,0.334464
3188,0.040498,0.010299,0.291909,0.190427
3189,0.040486,0.000251,0.315569,0.331415
3190,0.040481,0.025236,0.204587,0.363446
3191,0.040523,0.173708,0.565233,0.148450
3192,0.040520,0.032664,0.810819,0.630088
3193,0.040509,0.004273,0.722430,0.657063
3194,0.040506,0.031012,0.840879,0.664775
3195,0.040494,0.003172,0.704659,0.760978
3196,0.040481,0.000043,0.627873,0.634404
3197,0.040526,0.181426,1.052420,0.626478
3198,0.040533,0.063407,1.207946,0.956139
3199,0.040526,0.018973,0.880005,1.017748
3200,0.040531,0.056518,0.605820,0.843555
3201,0.040523,0.014409,0.629609,0.749647
3202,0.040515,0.016068,0.572676,0.699434
3203,0.040513,0.034114,0.349067,0.533768
3204,0.040501,0.000149,0.416273,0.404047
3205,0.040490,0.006150,0.477378,0.398959
3206,0.040478,0.002116,0.438726,0.392730
3207,0.040495,0.095344,0.701269,0.392490
3208,0.040483,0.001562,0.709982,0.670464
3209,0.040482,0.037801,0.433963,0.628388
3210,0.040471,0.004089,0.497406,0.433460
3211,0.040458,0.000049,0.559824,0.566825
3212,0.040452,0.021029,0.322422,0.467437
3213,0.040499,0.190286,-0.037938,0.398280
3214,0.040531,0.142821,-0.405699,-0.027783
3215,0.040565,0.150234,-0.666155,-0.278556
3216,0.040563,0.033523,-0.820660,-0.637568
3217,0.040551,0.003392,-0.824386,-0.766147
3218,0.040545,0.021956,-0.690798,-0.838972
3219,0.040539,0.019156,-0.712400,-0.573995
3220,0.040538,0.038731,-0.919302,-0.722500
3221,0.040532,0.021686,-1.082842,-0.935579
3222,0.040548,0.089923,-1.221126,-0.921255
3223,0.040547,0.039621,-1.341577,-1.142526
3224,0.040536,0.003601,-1.346016,-1.286010
3225,0.040527,0.012335,-1.371764,-1.260700
3226,0.040522,0.022917,-1.470991,-1.319608
3227,0.040511,0.006151,-1.368664,-1.447092
3228,0.040503,0.014911,-1.215072,-1.337182
3229,0.040495,0.014305,-1.360061,-1.240456
3230,0.040484,0.005471,-1.392901,-1.318935
3231,0.040480,0.026730,-1.174852,-1.338344
3232,0.040467,0.000522,-1.165901,-1.143061
3233,0.040460,0.017463,-1.105091,-1.237239
3234,0.040458,0.033059,-0.846996,-1.028817
3235,0.040448,0.008170,-0.771324,-0.861715
3236,0.040437,0.005020,-0.676037,-0.746891
3237,0.040426,0.004753,-0.512805,-0.581749
3238,0.040414,0.002883,-0.492629,-0.438936
3239,0.040402,0.002368,-0.486423,-0.535080
3240,0.040391,0.005184,-0.396963,-0.468967
3241,0.040422,0.138644,-0.024470,-0.396819
3242,0.040472,0.201497,0.405000,-0.043884
3243,0.040479,0.064032,0.533903,0.280858
3244,0.040498,0.103473,0.728256,0.406584
3245,0.040490,0.012728,0.833261,0.720443
3246,0.040480,0.009558,0.671209,0.768972
3247,0.040477,0.030261,0.767812,0.593855
3248,0.040480,0.049588,0.976878,0.754195
3249,0.040494,0.087308,1.163996,0.868517
3250,0.040496,0.045485,1.267749,1.054477
3251,0.040489,0.019029,1.001897,1.139842
3252,0.040477,0.000127,1.016866,1.005595
3253,0.040490,0.082638,1.267608,0.980139
3254,0.040477,0.000078,1.170153,1.161304
3255,0.040466,0.003732,1.241086,1.179994
3256,0.040454,0.000393,1.224899,1.205076
3257,0.040487,0.149331,0.763526,1.149959
3258,0.040499,0.077307,0.541091,0.819132
3259,0.040503,0.054091,0.455209,0.687783
3260,0.040507,0.053792,0.275979,0.507910
3261,0.040495,0.003020,0.284892,0.339851
3262,0.040485,0.008150,0.286700,0.376975
3263,0.040480,0.023370,0.102627,0.255498
3264,0.040487,0.062941,-0.184330,0.066551
3265,0.040503,0.090955,-0.430407,-0.128819
3266,0.040492,0.005120,-0.521062,-0.449511
3267,0.040479,0.000145,-0.488118,-0.476094
3268,0.040467,0.001709,-0.379993,-0.421331
3269,0.040479,0.079325,-0.633009,-0.351361
3270,0.040604,0.448119,-1.243548,-0.574131
3271,0.040679,0.283318,-1.490316,-0.958040
3272,0.040678,0.038457,-1.477588,-1.281484
3273,0.040666,0.000185,-1.368766,-1.382362
3274,0.040686,0.107742,-1.015688,-1.343929
3275,0.040676,0.008710,-0.962721,-1.056047
3276,0.040710,0.149946,-1.295477,-0.908249
3277,0.040712,0.049367,-1.498050,-1.275862
3278,0.040700,0.001339,-1.416416,-1.379821
3279,0.040706,0.059455,-1.085130,-1.328963
3280,0.040708,0.046710,-0.878399,-1.094523
3281,0.040696,0.000053,-0.889794,-0.882513
3282,0.040687,0.013595,-0.762200,-0.878797
3283,0.040676,0.002764,-0.690376,-0.742951
3284,0.040668,0.015114,-0.476599,-0.599537
3285,0.040741,0.278632,0.084266,-0.443590
3286,0.040730,0.007075,0.179205,0.095090
3287,0.040724,0.020871,0.022109,0.166575
3288,0.040743,0.102090,0.289684,-0.029832
3289,0.040740,0.032039,0.476988,0.297994
3290,0.040740,0.038327,0.592482,0.396708
3291,0.040756,0.094754,0.796926,0.489104
3292,0.040744,0.001361,0.739850,0.776742
3293,0.040743,0.035864,0.874884,0.685506
3294,0.040756,0.084890,1.050150,0.758791
3295,0.040747,0.011156,0.889871,0.995491
3296,0.040774,0.128623,1.173262,0.814622
3297,0.040784,0.073687,1.423057,1.151602
3298,0.040773,0.005594,1.183440,1.258235
3299,0.040771,0.034934,1.251056,1.064149
3300,0.040760,0.002511,1.274648,1.224539
3301,0.040754,0.023844,1.284791,1.130376
3302,0.040793,0.166405,1.592551,1.184623
3303,0.040784,0.013165,1.521455,1.406717
3304,0.040779,0.022963,1.513987,1.362450
3305,0.040824,0.188699,1.790123,1.355728
3306,0.040813,0.005520,1.631539,1.557239
3307,0.040814,0.044687,1.338091,1.549485
3308,0.040808,0.019139,1.237752,1.376095
3309,0.040797,0.006490,1.152960,1.233519
3310,0.040792,0.023009,1.037410,1.189098
3311,0.040782,0.009825,0.916215,1.015337
3312,0.040777,0.022530,0.756816,0.906917
3313,0.040784,0.063860,0.524906,0.777612
3314,0.040779,0.025879,0.450415,0.611283
3315,0.040771,0.011955,0.388325,0.497663
3316,0.040786,0.093095,0.065065,0.370179
3317,0.040796,0.073572,-0.177524,0.093717
3318,0.040784,0.001420,-0.240270,-0.202585
3319,0.040773,0.002947,-0.318429,-0.264143
3320,0.040761,0.000099,-0.286684,-0.296654
3321,0.040749,0.002092,-0.217789,-0.263523
3322,0.040755,0.058885,-0.486702,-0.244040
3323,0.040793,0.169054,-0.877334,-0.466172
3324,0.040800,0.062490,-1.025523,-0.775544
3325,0.040810,0.073633,-1.187233,-0.915879
3326,0.040806,0.029900,-1.330583,-1.157668
3327,0.040797,0.008079,-1.366278,-1.276396
3328,0.040807,0.073811,-1.554388,-1.282707
3329,0.040808,0.046390,-1.652473,-1.437091
3330,0.040800,0.014204,-1.681975,-1.562795
3331,0.040826,0.125191,-1.921523,-1.567699
3332,0.040830,0.055005,-1.944064,-1.709533
3333,0.040818,0.000012,-1.774086,-1.770681
3334,0.040810,0.015489,-1.861782,-1.737326
3335,0.040822,0.079298,-2.050944,-1.769345
3336,0.040829,0.065176,-2.139603,-1.884306
3337,0.040823,0.021244,-2.108612,-1.962857
3338,0.040811,0.000425,-1.973984,-1.994608
3339,0.040800,0.004035,-1.798474,-1.861997
3340,0.040792,0.014444,-1.690714,-1.810898
3341,0.040788,0.028934,-1.616872,-1.786971
3342,0.040800,0.078416,-1.382358,-1.662386
3343,0.040804,0.056555,-1.170619,-1.408433
3344,0.040800,0.025188,-1.012977,-1.171685
3345,0.040832,0.148798,-0.714177,-1.099920
3346,0.040841,0.072411,-0.447276,-0.716369
3347,0.040852,0.076461,-0.164271,-0.440786
3348,0.040858,0.060946,0.106441,-0.140431
3349,0.040847,0.002191,0.184236,0.137433
3350,0.040848,0.044345,0.380202,0.169620
3351,0.040863,0.092397,0.689687,0.385718
3352,0.040851,0.000013,0.722959,0.719313
3353,0.040842,0.011419,0.755566,0.648707
3354,0.040932,0.341238,1.211801,0.627646
3355,0.040970,0.168028,1.528776,1.118864
3356,0.040958,0.001090,1.333830,1.300819
3357,0.040946,0.000230,1.268538,1.253363
3358,0.040938,0.015073,1.349115,1.226345
3359,0.040928,0.007044,1.284537,1.368466
3360,0.040931,0.051015,1.517743,1.291878
3361,0.041050,0.440214,2.071310,1.407824
3362,0.041267,0.767881,2.516350,1.640062
3363,0.041443,0.632521,2.731762,1.936451
3364,0.041512,0.272050,2.748158,2.226574
3365,0.041526,0.090559,2.692594,2.391664
3366,0.041515,0.002354,2.555176,2.506661
3367,0.041514,0.040391,2.319903,2.520879
3368,0.041510,0.028242,2.243838,2.411890
3369,0.041498,0.000296,2.353777,2.336579
3370,0.041488,0.008094,2.287607,2.377574
3371,0.041570,0.317690,1.796912,2.360552
3372,0.041692,0.448799,1.364602,2.034526
3373,0.041680,0.002101,1.480906,1.435071
3374,0.041668,0.001049,1.428385,1.396003
3375,0.041724,0.230901,0.885883,1.366405
3376,0.041753,0.139874,0.683136,1.057134
3377,0.041741,0.000517,0.693052,0.715780
3378,0.041755,0.088540,0.431928,0.729485
3379,0.041750,0.025015,0.245729,0.403889
3380,0.041745,0.027364,0.142523,0.307943
3381,0.041754,0.069110,-0.053529,0.209360
3382,0.041754,0.042461,-0.317503,-0.111444
3383,0.041756,0.049638,-0.626284,-0.403488
3384,0.041760,0.056082,-0.905563,-0.668747
3385,0.041792,0.148935,-1.179581,-0.793660
3386,0.041790,0.033203,-1.257971,-1.075754
3387,0.041791,0.044912,-1.433658,-1.221733
3388,0.041916,0.466405,-2.083029,-1.400090
3389,0.041992,0.299781,-2.362802,-1.815279
3390,0.041980,0.000161,-2.093201,-2.105890
3391,0.041971,0.012050,-2.045418,-1.935646
